song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
The Moment Of Truth,2022-03-16T15:11:58Z,3:46,43,11,https://open.spotify.com/track/44Cb1jflzEeBEsyAsXyatC,https://p.scdn.co/mp3-preview/37335ab433caca1bec9c65cf03b9590324fb36f1?cid=57b733e352a843eab708ae2a3e3c30bc,Survivor Greatest Hits,1993-01-01,12,https://i.scdn.co/image/ab67616d00001e024ea1fd36ef7d78214011371c,https://open.spotify.com/album/2wBiw6c2bGb4c9pnRdHw6X,Survivor,https://open.spotify.com/artist/26bcq2nyj5GB7uRr558iQg
